,date,type,Is International,Unnamed: 0,callsign,typecode,origin,destination,firstseen,latitude_1,longitude_1,latitude_2,longitude_2,Departure Country,Arrival Country
1418,2020-01-20,cargo,0,11,11,11,11,11,11,11,11,11,11,11,11
1419,2020-01-20,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1420,2020-01-20,passenger,0,746,746,746,746,746,746,746,746,746,746,740,740
1421,2020-01-20,passenger,1,333,333,333,333,333,333,333,333,333,333,333,333
1422,2020-01-21,cargo,0,5,5,5,5,5,5,5,5,5,5,5,5
1423,2020-01-21,passenger,0,663,663,663,663,663,663,663,663,663,663,656,656
1424,2020-01-21,passenger,1,356,356,356,356,356,356,356,356,356,356,356,356
1425,2020-01-22,cargo,0,17,17,17,17,17,17,17,17,17,17,17,17
1426,2020-01-22,cargo,1,3,3,3,3,3,3,3,3,3,3,3,3
1427,2020-01-22,passenger,0,713,713,713,713,713,713,713,713,713,713,706,706
1428,2020-01-22,passenger,1,371,371,371,371,371,371,371,371,371,371,371,371
1429,2020-01-23,cargo,0,12,12,12,12,12,12,12,12,12,12,12,12
1430,2020-01-23,passenger,0,713,713,713,713,713,713,713,713,713,713,706,706
1431,2020-01-23,passenger,1,367,367,367,367,367,367,367,367,367,367,367,367
1432,2020-01-24,cargo,0,17,17,17,17,17,17,17,17,17,17,17,17
1433,2020-01-24,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1434,2020-01-24,passenger,0,749,749,749,749,749,749,749,749,749,749,743,741
1435,2020-01-24,passenger,1,362,362,362,362,362,362,362,362,362,362,362,362
1436,2020-01-25,cargo,0,7,7,7,7,7,7,7,7,7,7,7,7
1437,2020-01-25,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1438,2020-01-25,passenger,0,600,600,600,600,600,600,600,600,600,600,591,593
1439,2020-01-25,passenger,1,251,251,251,251,251,251,251,251,251,251,251,251
1440,2020-01-26,cargo,0,14,14,14,14,14,14,14,14,14,14,14,14
1441,2020-01-26,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
1442,2020-01-26,passenger,0,678,678,678,678,678,678,678,678,678,678,672,671
1443,2020-01-26,passenger,1,284,284,284,284,284,284,284,284,284,284,284,284
1444,2020-01-27,cargo,0,9,9,9,9,9,9,9,9,9,9,9,9
1445,2020-01-27,passenger,0,740,740,740,740,740,740,740,740,740,740,731,732
1446,2020-01-27,passenger,1,363,363,363,363,363,363,363,363,363,363,363,363
1447,2020-01-28,cargo,0,6,6,6,6,6,6,6,6,6,6,6,6
1448,2020-01-28,passenger,0,713,713,713,713,713,713,713,713,713,713,708,708
1449,2020-01-28,passenger,1,358,358,358,358,358,358,358,358,358,358,358,358
1450,2020-01-29,cargo,0,12,12,12,12,12,12,12,12,12,12,12,12
1451,2020-01-29,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1452,2020-01-29,passenger,0,739,739,739,739,739,739,739,739,739,739,733,733
1453,2020-01-29,passenger,1,359,359,359,359,359,359,359,359,359,359,359,359
1454,2020-01-30,cargo,0,7,7,7,7,7,7,7,7,7,7,7,7
1455,2020-01-30,passenger,0,691,691,691,691,691,691,691,691,691,691,684,684
1456,2020-01-30,passenger,1,380,380,380,380,380,380,380,380,380,380,380,380
1457,2020-01-31,cargo,0,13,13,12,13,13,13,13,13,13,13,13,13
1458,2020-01-31,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
1459,2020-01-31,passenger,0,770,770,768,770,770,770,770,770,770,770,762,762
1460,2020-01-31,passenger,1,355,355,355,355,355,355,355,355,355,355,355,355
1461,2020-02-01,cargo,0,13,13,10,13,13,13,13,13,13,13,13,13
1462,2020-02-01,passenger,0,708,708,614,708,708,708,708,708,708,708,701,703
1463,2020-02-01,passenger,1,268,268,237,268,268,268,268,268,268,268,268,268
1464,2020-02-02,cargo,0,10,10,10,10,10,10,10,10,10,10,10,10
1465,2020-02-02,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
1466,2020-02-02,passenger,0,707,707,604,707,707,707,707,707,707,707,702,700
1467,2020-02-02,passenger,1,297,297,269,297,297,297,297,297,297,297,297,297
1468,2020-02-03,cargo,0,7,7,5,7,7,7,7,7,7,7,7,7
1469,2020-02-03,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1470,2020-02-03,passenger,0,784,784,673,784,784,784,784,784,784,784,777,778
1471,2020-02-03,passenger,1,379,379,349,379,379,379,379,379,379,379,379,379
1472,2020-02-04,cargo,0,7,7,5,7,7,7,7,7,7,7,7,7
1473,2020-02-04,passenger,0,752,752,641,752,752,752,752,752,752,752,746,745
1474,2020-02-04,passenger,1,351,351,326,351,351,351,351,351,351,351,351,351
1475,2020-02-05,cargo,0,14,14,12,14,14,14,14,14,14,14,14,14
1476,2020-02-05,cargo,1,1,1,0,1,1,1,1,1,1,1,1,1
1477,2020-02-05,passenger,0,757,757,668,757,757,757,757,757,757,757,749,750
1478,2020-02-05,passenger,1,366,366,338,366,366,366,366,366,366,366,366,366
1479,2020-02-06,cargo,0,13,13,12,13,13,13,13,13,13,13,13,13
1480,2020-02-06,passenger,0,793,793,694,793,793,793,793,793,793,793,786,786
1481,2020-02-06,passenger,1,375,375,338,375,375,375,375,375,375,375,375,375
1482,2020-02-07,cargo,0,13,13,12,13,13,13,13,13,13,13,13,13
1483,2020-02-07,passenger,0,801,801,691,801,801,801,801,801,801,801,792,794
1484,2020-02-07,passenger,1,360,360,318,360,360,360,360,360,360,360,360,360
1485,2020-02-08,cargo,0,14,14,13,14,14,14,14,14,14,14,14,14
1486,2020-02-08,passenger,0,723,723,623,723,723,723,723,723,723,723,717,718
1487,2020-02-08,passenger,1,281,281,246,281,281,281,281,281,281,281,281,281
1488,2020-02-09,cargo,0,14,14,13,14,14,14,14,14,14,14,14,14
1489,2020-02-09,passenger,0,589,589,526,589,589,589,589,589,589,589,582,581
1490,2020-02-09,passenger,1,210,210,193,210,210,210,210,210,210,210,210,210
1491,2020-02-10,cargo,0,8,8,8,8,8,8,8,8,8,8,8,8
1492,2020-02-10,passenger,0,457,457,396,457,457,457,457,457,457,457,456,456
1493,2020-02-10,passenger,1,93,93,84,93,93,93,93,93,93,93,93,93
1494,2020-02-11,cargo,0,10,10,8,10,10,10,10,10,10,10,10,10
1495,2020-02-11,passenger,0,763,763,660,763,763,763,763,763,763,763,757,756
1496,2020-02-11,passenger,1,347,347,314,347,347,347,347,347,347,347,347,347
1497,2020-02-12,cargo,0,13,13,10,13,13,13,13,13,13,13,13,13
1498,2020-02-12,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1499,2020-02-12,passenger,0,788,788,668,788,788,788,788,788,788,788,781,781
1500,2020-02-12,passenger,1,387,387,352,387,387,387,387,387,387,387,387,387
1501,2020-02-13,cargo,0,13,13,10,13,13,13,13,13,13,13,13,13
1502,2020-02-13,passenger,0,843,843,711,843,843,843,843,843,843,843,835,835
1503,2020-02-13,passenger,1,388,388,355,388,388,388,388,388,388,388,388,388
1504,2020-02-14,cargo,0,10,10,8,10,10,10,10,10,10,10,10,10
1505,2020-02-14,passenger,0,790,790,675,790,790,790,790,790,790,790,784,784
1506,2020-02-14,passenger,1,374,374,342,374,374,374,374,374,374,374,374,374
1507,2020-02-15,cargo,0,15,15,14,15,15,15,15,15,15,15,15,15
1508,2020-02-15,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
1509,2020-02-15,passenger,0,756,756,637,756,756,756,756,756,756,756,748,749
1510,2020-02-15,passenger,1,277,277,261,277,277,277,277,277,277,277,277,277
1511,2020-02-16,cargo,0,9,9,8,9,9,9,9,9,9,9,9,9
1512,2020-02-16,passenger,0,777,777,674,777,777,777,777,777,777,777,770,770
1513,2020-02-16,passenger,1,283,283,259,283,283,283,283,283,283,283,283,283
1514,2020-02-17,cargo,0,9,9,7,9,9,9,9,9,9,9,9,9
1515,2020-02-17,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
1516,2020-02-17,passenger,0,849,849,733,849,849,849,849,849,849,849,843,843
1517,2020-02-17,passenger,1,378,378,342,378,378,378,378,378,378,378,378,378
1518,2020-02-18,cargo,0,13,13,11,13,13,13,13,13,13,13,13,13
1519,2020-02-18,passenger,0,824,824,706,824,824,824,824,824,824,824,817,817
1520,2020-02-18,passenger,1,373,373,338,373,373,373,373,373,373,373,373,373
1521,2020-02-19,cargo,0,14,14,13,14,14,14,14,14,14,14,14,14
1522,2020-02-19,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1523,2020-02-19,passenger,0,819,819,705,819,819,819,819,819,819,819,813,812
1524,2020-02-19,passenger,1,387,387,355,387,387,387,387,387,387,387,387,387
1525,2020-02-20,cargo,0,14,14,12,14,14,14,14,14,14,14,14,14
1526,2020-02-20,passenger,0,858,858,750,858,858,858,858,858,858,858,850,850
1527,2020-02-20,passenger,1,404,404,372,404,404,404,404,404,404,404,404,404
1528,2020-02-21,cargo,0,16,16,14,16,16,16,16,16,16,16,16,16
1529,2020-02-21,passenger,0,860,860,746,860,860,860,860,860,860,860,854,852
1530,2020-02-21,passenger,1,381,381,357,381,381,381,381,381,381,381,381,381
1531,2020-02-22,cargo,0,16,16,14,16,16,16,16,16,16,16,16,16
1532,2020-02-22,passenger,0,791,791,682,791,791,791,791,791,791,791,784,785
1533,2020-02-22,passenger,1,261,261,236,261,261,261,261,261,261,261,261,261
1534,2020-02-23,cargo,0,13,13,11,13,13,13,13,13,13,13,13,13
1535,2020-02-23,passenger,0,795,795,689,795,795,795,795,795,795,795,788,788
1536,2020-02-23,passenger,1,297,297,278,297,297,297,297,297,297,297,297,297
1537,2020-02-24,cargo,0,7,7,5,7,7,7,7,7,7,7,7,7
1538,2020-02-24,passenger,0,872,872,744,872,872,872,872,872,872,872,864,863
1539,2020-02-24,passenger,1,387,387,357,387,387,387,387,387,387,387,387,387
1540,2020-02-25,cargo,0,9,9,8,9,9,9,9,9,9,9,9,9
1541,2020-02-25,passenger,0,832,832,724,832,832,832,832,832,832,832,825,825
1542,2020-02-25,passenger,1,379,379,338,379,379,379,379,379,379,379,379,379
1543,2020-02-26,cargo,0,12,12,11,12,12,12,12,12,12,12,12,12
1544,2020-02-26,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1545,2020-02-26,passenger,0,854,854,743,854,854,854,854,854,854,854,846,846
1546,2020-02-26,passenger,1,391,391,353,391,391,391,391,391,391,391,391,391
1547,2020-02-27,cargo,0,14,14,12,14,14,14,14,14,14,14,14,14
1548,2020-02-27,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1549,2020-02-27,passenger,0,815,815,699,815,815,815,815,815,815,815,808,810
1550,2020-02-27,passenger,1,392,392,346,392,392,392,392,392,392,392,392,392
1551,2020-02-28,cargo,0,17,17,15,17,17,17,17,17,17,17,17,17
1552,2020-02-28,cargo,1,3,3,3,3,3,3,3,3,3,3,3,3
1553,2020-02-28,passenger,0,839,839,715,839,839,839,839,839,839,839,831,829
1554,2020-02-28,passenger,1,387,387,350,387,387,387,387,387,387,387,387,387
1555,2020-02-29,cargo,0,16,16,14,16,16,16,16,16,16,16,16,16
1556,2020-02-29,passenger,0,773,773,669,773,773,773,773,773,773,773,765,766
1557,2020-02-29,passenger,1,282,282,259,282,282,282,282,282,282,282,282,282
1558,2020-03-01,cargo,0,14,14,13,14,14,14,14,14,14,14,14,14
1559,2020-03-01,passenger,0,804,804,691,804,804,804,804,804,804,804,797,798
1560,2020-03-01,passenger,1,305,305,281,305,305,305,305,305,305,305,305,305
1561,2020-03-02,cargo,0,11,11,8,11,11,11,11,11,11,11,11,11
1562,2020-03-02,passenger,0,810,810,702,810,810,810,810,810,810,810,804,803
1563,2020-03-02,passenger,1,402,402,369,402,402,402,402,402,402,402,402,402
1564,2020-03-03,cargo,0,13,13,11,13,13,13,13,13,13,13,13,13
1565,2020-03-03,passenger,0,812,812,698,812,812,812,812,812,812,812,804,801
1566,2020-03-03,passenger,1,388,388,347,388,388,388,388,388,388,388,388,388
1567,2020-03-04,cargo,0,12,12,10,12,12,12,12,12,12,12,12,12
1568,2020-03-04,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1569,2020-03-04,passenger,0,825,825,694,825,825,825,825,825,825,825,816,816
1570,2020-03-04,passenger,1,379,379,354,379,379,379,379,379,379,379,379,379
1571,2020-03-05,cargo,0,15,15,12,15,15,15,15,15,15,15,15,15
1572,2020-03-05,passenger,0,831,831,716,831,831,831,831,831,831,831,824,824
1573,2020-03-05,passenger,1,336,336,307,336,336,336,336,336,336,336,336,336
1574,2020-03-06,cargo,0,20,20,18,20,20,20,20,20,20,20,20,20
1575,2020-03-06,passenger,0,810,810,702,810,810,810,810,810,810,810,801,802
1576,2020-03-06,passenger,1,325,325,294,325,325,325,325,325,325,325,325,325
1577,2020-03-07,cargo,0,18,18,14,18,18,18,18,18,18,18,18,18
1578,2020-03-07,passenger,0,687,687,598,687,687,687,687,687,687,687,680,682
1579,2020-03-07,passenger,1,243,243,209,243,243,243,243,243,243,243,243,243
1580,2020-03-08,cargo,0,19,19,18,19,19,19,19,19,19,19,19,19
1581,2020-03-08,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1582,2020-03-08,passenger,0,706,706,601,706,706,706,706,706,706,706,700,699
1583,2020-03-08,passenger,1,238,238,215,238,238,238,238,238,238,238,238,238
1584,2020-03-09,cargo,0,14,14,13,14,14,14,14,14,14,14,14,14
1585,2020-03-09,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
1586,2020-03-09,passenger,0,677,677,567,677,677,677,677,677,677,677,669,669
1587,2020-03-09,passenger,1,252,252,237,252,252,252,252,252,252,252,252,252
1588,2020-03-10,cargo,0,10,10,6,10,10,10,10,10,10,10,10,10
1589,2020-03-10,passenger,0,600,600,502,600,600,600,600,600,600,600,597,598
1590,2020-03-10,passenger,1,261,261,238,261,261,261,261,261,261,261,261,261
1591,2020-03-11,cargo,0,13,13,11,13,13,13,13,13,13,13,13,13
1592,2020-03-11,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
1593,2020-03-11,passenger,0,565,565,492,565,565,565,565,565,565,565,562,561
1594,2020-03-11,passenger,1,245,245,215,245,245,245,245,245,245,245,245,245
1595,2020-03-12,cargo,0,15,15,12,15,15,15,15,15,15,15,15,15
1596,2020-03-12,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1597,2020-03-12,passenger,0,583,583,488,583,583,583,583,583,583,583,577,578
1598,2020-03-12,passenger,1,241,241,218,241,241,241,241,241,241,241,241,241
1599,2020-03-13,cargo,0,19,19,16,19,19,19,19,19,19,19,19,19
1600,2020-03-13,passenger,0,590,590,492,590,590,590,590,590,590,590,587,586
1601,2020-03-13,passenger,1,237,237,214,237,237,237,237,237,237,237,237,237
1602,2020-03-14,cargo,0,18,18,17,18,18,18,18,18,18,18,18,18
1603,2020-03-14,passenger,0,474,474,389,474,474,474,474,474,474,474,469,471
1604,2020-03-14,passenger,1,210,210,176,210,210,210,210,210,210,210,210,210
1605,2020-03-15,cargo,0,17,17,16,17,17,17,17,17,17,17,17,17
1606,2020-03-15,passenger,0,417,417,347,417,417,417,417,417,417,417,414,414
1607,2020-03-15,passenger,1,203,203,171,203,203,203,203,203,203,203,203,203
1608,2020-03-16,cargo,0,12,12,10,12,12,12,12,12,12,12,12,12
1609,2020-03-16,passenger,0,374,374,311,374,374,374,374,374,374,374,370,370
1610,2020-03-16,passenger,1,191,191,154,191,191,191,191,191,191,191,191,191
1611,2020-03-17,cargo,0,15,15,13,15,15,15,15,15,15,15,15,15
1612,2020-03-17,passenger,0,288,288,234,288,288,288,288,288,288,288,286,286
1613,2020-03-17,passenger,1,177,177,147,177,177,177,177,177,177,177,177,177
1614,2020-03-18,cargo,0,15,15,13,15,15,15,15,15,15,15,15,15
1615,2020-03-18,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1616,2020-03-18,passenger,0,281,281,219,281,281,281,281,281,281,281,278,279
1617,2020-03-18,passenger,1,143,143,127,143,143,143,143,143,143,143,143,143
1618,2020-03-19,cargo,0,21,21,18,21,21,21,21,21,21,21,21,21
1619,2020-03-19,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1620,2020-03-19,passenger,0,179,179,149,179,179,179,179,179,179,179,178,178
1621,2020-03-19,passenger,1,118,118,102,118,118,118,118,118,118,118,118,118
1622,2020-03-20,cargo,0,19,19,16,19,19,19,19,19,19,19,19,19
1623,2020-03-20,passenger,0,182,182,156,182,182,182,182,182,182,182,182,182
1624,2020-03-20,passenger,1,109,109,88,109,109,109,109,109,109,109,109,109
1625,2020-03-21,cargo,0,15,15,14,15,15,15,15,15,15,15,15,15
1626,2020-03-21,passenger,0,183,183,149,183,183,183,183,183,183,183,182,182
1627,2020-03-21,passenger,1,68,68,54,68,68,68,68,68,68,68,68,68
1628,2020-03-22,cargo,0,16,16,13,16,16,16,16,16,16,16,16,16
1629,2020-03-22,passenger,0,185,185,151,185,185,185,185,185,185,185,184,184
1630,2020-03-22,passenger,1,68,68,61,68,68,68,68,68,68,68,68,68
1631,2020-03-23,cargo,0,13,13,11,13,13,13,13,13,13,13,13,13
1632,2020-03-23,passenger,0,66,66,62,66,66,66,66,66,66,66,66,66
1633,2020-03-23,passenger,1,30,30,24,30,30,30,30,30,30,30,30,30
1634,2020-03-24,cargo,0,15,15,13,15,15,15,15,15,15,15,15,15
1635,2020-03-24,passenger,0,61,61,61,61,61,61,61,61,61,61,61,61
1636,2020-03-24,passenger,1,27,27,25,27,27,27,27,27,27,27,27,27
1637,2020-03-25,cargo,0,16,16,14,16,16,16,16,16,16,16,16,16
1638,2020-03-25,passenger,0,64,64,62,64,64,64,64,64,64,64,64,64
1639,2020-03-25,passenger,1,37,37,35,37,37,37,37,37,37,37,37,37
1640,2020-03-26,cargo,0,15,15,14,15,15,15,15,15,15,15,15,15
1641,2020-03-26,passenger,0,78,78,74,78,78,78,78,78,78,78,77,77
1642,2020-03-26,passenger,1,32,32,32,32,32,32,32,32,32,32,32,32
1643,2020-03-27,cargo,0,17,17,15,17,17,17,17,17,17,17,17,17
1644,2020-03-27,passenger,0,58,58,52,58,58,58,58,58,58,58,57,58
1645,2020-03-27,passenger,1,32,32,28,32,32,32,32,32,32,32,32,32
1646,2020-03-28,cargo,0,17,17,15,17,17,17,17,17,17,17,17,17
1647,2020-03-28,passenger,0,65,65,53,65,65,65,65,65,65,65,65,65
1648,2020-03-28,passenger,1,26,26,24,26,26,26,26,26,26,26,26,26
1649,2020-03-29,cargo,0,18,18,16,18,18,18,18,18,18,18,18,18
1650,2020-03-29,passenger,0,55,55,39,55,55,55,55,55,55,55,55,55
1651,2020-03-29,passenger,1,25,25,22,25,25,25,25,25,25,25,25,25
1652,2020-03-30,cargo,0,17,17,16,17,17,17,17,17,17,17,17,17
1653,2020-03-30,passenger,0,56,56,42,56,56,56,56,56,56,56,56,56
1654,2020-03-30,passenger,1,25,25,18,25,25,25,25,25,25,25,25,25
1655,2020-03-31,cargo,0,16,16,15,16,16,16,16,16,16,16,16,16
1656,2020-03-31,passenger,0,54,54,44,54,54,54,54,54,54,54,54,54
1657,2020-03-31,passenger,1,19,19,11,19,19,19,19,19,19,19,19,19
1658,2020-04-01,cargo,0,17,17,15,17,17,17,17,17,17,17,17,17
1659,2020-04-01,passenger,0,55,55,45,55,55,55,55,55,55,55,55,55
1660,2020-04-01,passenger,1,39,39,31,39,39,39,39,39,39,39,39,39
1661,2020-04-02,cargo,0,20,20,16,20,20,20,20,20,20,20,20,20
1662,2020-04-02,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1663,2020-04-02,passenger,0,58,58,44,58,58,58,58,58,58,58,58,57
1664,2020-04-02,passenger,1,30,30,19,30,30,30,30,30,30,30,30,30
1665,2020-04-03,cargo,0,18,18,16,18,18,18,18,18,18,18,18,18
1666,2020-04-03,passenger,0,59,59,51,59,59,59,59,59,59,59,58,59
1667,2020-04-03,passenger,1,31,31,22,31,31,31,31,31,31,31,31,31
1668,2020-04-04,cargo,0,12,12,9,12,12,12,12,12,12,12,12,12
1669,2020-04-04,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1670,2020-04-04,passenger,0,63,63,47,63,63,63,63,63,63,63,63,63
1671,2020-04-04,passenger,1,19,19,13,19,19,19,19,19,19,19,19,19
1672,2020-04-05,cargo,0,15,15,13,15,15,15,15,15,15,15,15,15
1673,2020-04-05,passenger,0,63,63,47,63,63,63,63,63,63,63,63,62
1674,2020-04-05,passenger,1,24,24,16,24,24,24,24,24,24,24,24,24
1675,2020-04-06,cargo,0,15,15,12,15,15,15,15,15,15,15,15,15
1676,2020-04-06,passenger,0,66,66,52,66,66,66,66,66,66,66,65,66
1677,2020-04-06,passenger,1,24,24,16,24,24,24,24,24,24,24,24,24
1678,2020-04-07,cargo,0,18,18,16,18,18,18,18,18,18,18,18,18
1679,2020-04-07,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1680,2020-04-07,passenger,0,61,61,49,61,61,61,61,61,61,61,61,61
1681,2020-04-07,passenger,1,27,27,18,27,27,27,27,27,27,27,27,27
1682,2020-04-08,cargo,0,21,21,18,21,21,21,21,21,21,21,21,21
1683,2020-04-08,passenger,0,67,67,57,67,67,67,67,67,67,67,67,67
1684,2020-04-08,passenger,1,25,25,16,25,25,25,25,25,25,25,25,25
1685,2020-04-09,cargo,0,18,18,18,18,18,18,18,18,18,18,18,18
1686,2020-04-09,passenger,0,65,65,51,65,65,65,65,65,65,65,65,65
1687,2020-04-09,passenger,1,26,26,20,26,26,26,26,26,26,26,26,26
1688,2020-04-10,cargo,0,20,20,18,20,20,20,20,20,20,20,20,20
1689,2020-04-10,passenger,0,55,55,45,55,55,55,55,55,55,55,55,55
1690,2020-04-10,passenger,1,20,20,14,20,20,20,20,20,20,20,20,20
1691,2020-04-11,cargo,0,18,18,16,18,18,18,18,18,18,18,18,18
1692,2020-04-11,passenger,0,52,52,42,52,52,52,52,52,52,52,52,52
1693,2020-04-11,passenger,1,20,20,10,20,20,20,20,20,20,20,20,20
1694,2020-04-12,cargo,0,13,13,10,13,13,13,13,13,13,13,13,13
1695,2020-04-12,passenger,0,51,51,38,51,51,51,51,51,51,51,51,51
1696,2020-04-12,passenger,1,24,24,19,24,24,24,24,24,24,24,24,24
1697,2020-04-13,cargo,0,17,17,15,17,17,17,17,17,17,17,17,17
1698,2020-04-13,passenger,0,55,55,48,55,55,55,55,55,55,55,55,55
1699,2020-04-13,passenger,1,28,28,20,28,28,28,28,28,28,28,28,28
1700,2020-04-14,cargo,0,14,14,12,14,14,14,14,14,14,14,14,14
1701,2020-04-14,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1702,2020-04-14,passenger,0,57,57,38,57,57,57,57,57,57,57,57,57
1703,2020-04-14,passenger,1,28,28,19,28,28,28,28,28,28,28,28,28
1704,2020-04-15,cargo,0,17,17,16,17,17,17,17,17,17,17,17,17
1705,2020-04-15,passenger,0,58,58,47,58,58,58,58,58,58,58,58,58
1706,2020-04-15,passenger,1,29,29,24,29,29,29,29,29,29,29,29,29
1707,2020-04-16,cargo,0,16,16,15,16,16,16,16,16,16,16,16,16
1708,2020-04-16,passenger,0,59,59,44,59,59,59,59,59,59,59,59,58
1709,2020-04-16,passenger,1,35,35,27,35,35,35,35,35,35,35,35,35
1710,2020-04-17,cargo,0,19,19,16,19,19,19,19,19,19,19,19,19
1711,2020-04-17,passenger,0,54,54,43,54,54,54,54,54,54,54,53,54
1712,2020-04-17,passenger,1,35,35,25,35,35,35,35,35,35,35,35,35
1713,2020-04-18,cargo,0,21,21,19,21,21,21,21,21,21,21,21,21
1714,2020-04-18,passenger,0,63,63,54,63,63,63,63,63,63,63,63,62
1715,2020-04-18,passenger,1,29,29,19,29,29,29,29,29,29,29,29,29
1716,2020-04-19,cargo,0,15,15,13,15,15,15,15,15,15,15,15,15
1717,2020-04-19,passenger,0,55,55,42,55,55,55,55,55,55,55,54,55
1718,2020-04-19,passenger,1,29,29,14,29,29,29,29,29,29,29,29,29
1719,2020-04-20,cargo,0,17,17,16,17,17,17,17,17,17,17,17,17
1720,2020-04-20,passenger,0,63,63,49,63,63,63,63,63,63,63,63,63
1721,2020-04-20,passenger,1,34,34,24,34,34,34,34,34,34,34,34,34
1722,2020-04-21,cargo,0,17,17,14,17,17,17,17,17,17,17,17,17
1723,2020-04-21,cargo,1,1,1,0,1,1,1,1,1,1,1,1,1
1724,2020-04-21,passenger,0,63,63,51,63,63,63,63,63,63,63,63,63
1725,2020-04-21,passenger,1,29,29,19,29,29,29,29,29,29,29,29,29
1726,2020-04-22,cargo,0,21,21,19,21,21,21,21,21,21,21,21,21
1727,2020-04-22,cargo,1,2,2,1,2,2,2,2,2,2,2,2,2
1728,2020-04-22,passenger,0,66,66,52,66,66,66,66,66,66,66,66,66
1729,2020-04-22,passenger,1,40,40,32,40,40,40,40,40,40,40,40,40
1730,2020-04-23,cargo,0,18,18,15,18,18,18,18,18,18,18,18,18
1731,2020-04-23,passenger,0,64,64,54,64,64,64,64,64,64,64,64,64
1732,2020-04-23,passenger,1,38,38,24,38,38,38,38,38,38,38,38,38
1733,2020-04-24,cargo,0,16,16,13,16,16,16,16,16,16,16,16,16
1734,2020-04-24,passenger,0,62,62,46,62,62,62,62,62,62,62,62,62
1735,2020-04-24,passenger,1,39,39,27,39,39,39,39,39,39,39,39,39
1736,2020-04-25,cargo,0,20,20,18,20,20,20,20,20,20,20,20,20
1737,2020-04-25,passenger,0,64,64,50,64,64,64,64,64,64,64,64,64
1738,2020-04-25,passenger,1,29,29,18,29,29,29,29,29,29,29,29,29
1739,2020-04-26,cargo,0,17,17,14,17,17,17,17,17,17,17,17,17
1740,2020-04-26,passenger,0,63,63,51,63,63,63,63,63,63,63,63,63
1741,2020-04-26,passenger,1,30,30,24,30,30,30,30,30,30,30,30,30
1742,2020-04-27,cargo,0,18,18,15,18,18,18,18,18,18,18,18,18
1743,2020-04-27,passenger,0,65,65,49,65,65,65,65,65,65,65,65,65
1744,2020-04-27,passenger,1,38,38,28,38,38,38,38,38,38,38,38,38
1745,2020-04-28,cargo,0,16,16,13,16,16,16,16,16,16,16,16,16
1746,2020-04-28,passenger,0,65,65,54,65,65,65,65,65,65,65,65,65
1747,2020-04-28,passenger,1,35,35,23,35,35,35,35,35,35,35,35,35
1748,2020-04-29,cargo,0,17,17,15,17,17,17,17,17,17,17,17,17
1749,2020-04-29,passenger,0,68,68,53,68,68,68,68,68,68,68,68,68
1750,2020-04-29,passenger,1,37,37,30,37,37,37,37,37,37,37,37,37
1751,2020-04-30,cargo,0,15,15,14,15,15,15,15,15,15,15,15,15
1752,2020-04-30,passenger,0,68,68,58,68,68,68,68,68,68,68,68,68
1753,2020-04-30,passenger,1,33,33,24,33,33,33,33,33,33,33,33,33
1754,2020-05-01,cargo,0,12,12,11,12,12,12,12,12,12,12,12,12
1755,2020-05-01,passenger,0,58,58,43,58,58,58,58,58,58,58,58,58
1756,2020-05-01,passenger,1,30,30,24,30,30,30,30,30,30,30,30,30
1757,2020-05-02,cargo,0,18,18,15,18,18,18,18,18,18,18,18,18
1758,2020-05-02,passenger,0,63,63,51,63,63,63,63,63,63,63,63,63
1759,2020-05-02,passenger,1,23,23,15,23,23,23,23,23,23,23,23,23
1760,2020-05-03,cargo,0,13,13,12,13,13,13,13,13,13,13,13,13
1761,2020-05-03,passenger,0,64,64,52,64,64,64,64,64,64,64,64,64
1762,2020-05-03,passenger,1,24,24,18,24,24,24,24,24,24,24,24,24
1763,2020-05-04,cargo,0,14,14,11,14,14,14,14,14,14,14,14,14
1764,2020-05-04,passenger,0,61,61,46,61,61,61,61,61,61,61,61,61
1765,2020-05-04,passenger,1,30,30,26,30,30,30,30,30,30,30,30,30
